Provincia,Fecha,Banda ancha fija,Dial up,Total,latitud,longitud
Santiago Del Estero,2022-12-31,119,2,121,,
Tierra Del Fuego,2022-10-01,55,312,367,,
Tierra Del Fuego,2022-10-02,55,312,367,,
Tierra Del Fuego,2022-10-03,55,312,367,,
Tierra Del Fuego,2022-10-04,55,312,367,,
Tierra Del Fuego,2022-10-05,55,312,367,,
Tierra Del Fuego,2022-10-06,55,312,367,,
Tierra Del Fuego,2022-10-07,55,312,367,,
Tierra Del Fuego,2022-10-08,55,312,367,,
Tierra Del Fuego,2022-10-09,55,312,367,,
Tierra Del Fuego,2022-10-10,55,312,367,,
Tierra Del Fuego,2022-10-11,55,312,367,,
Tierra Del Fuego,2022-10-12,55,312,367,,
Tierra Del Fuego,2022-10-13,55,312,367,,
Tierra Del Fuego,2022-10-14,55,312,367,,
Tierra Del Fuego,2022-10-15,55,312,367,,
Tierra Del Fuego,2022-10-16,55,312,367,,
Tierra Del Fuego,2022-10-17,55,312,367,,
Tierra Del Fuego,2022-10-18,55,312,367,,
Tierra Del Fuego,2022-10-19,55,312,367,,
Tierra Del Fuego,2022-10-20,55,312,367,,
Tierra Del Fuego,2022-10-21,55,312,367,,
Tierra Del Fuego,2022-10-22,55,312,367,,
Tierra Del Fuego,2022-10-23,55,312,367,,
Tierra Del Fuego,2022-10-24,55,312,367,,
Tierra Del Fuego,2022-10-25,55,312,367,,
Tierra Del Fuego,2022-10-26,55,312,367,,
Tierra Del Fuego,2022-10-27,55,312,367,,
Tierra Del Fuego,2022-10-28,55,312,367,,
Tierra Del Fuego,2022-10-29,55,312,367,,
Tierra Del Fuego,2022-10-30,55,312,367,,
Tierra Del Fuego,2022-10-31,55,312,367,,
Tierra Del Fuego,2022-11-01,55,312,367,,
Tierra Del Fuego,2022-11-02,55,312,367,,
Tierra Del Fuego,2022-11-03,55,312,367,,
Tierra Del Fuego,2022-11-04,55,312,367,,
Tierra Del Fuego,2022-11-05,55,312,367,,
Tierra Del Fuego,2022-11-06,55,312,367,,
Tierra Del Fuego,2022-11-07,55,312,367,,
Tierra Del Fuego,2022-11-08,55,312,367,,
Tierra Del Fuego,2022-11-09,55,312,367,,
Tierra Del Fuego,2022-11-10,55,312,367,,
Tierra Del Fuego,2022-11-11,55,312,367,,
Tierra Del Fuego,2022-11-12,55,312,367,,
Tierra Del Fuego,2022-11-13,55,312,367,,
Tierra Del Fuego,2022-11-14,55,312,367,,
Tierra Del Fuego,2022-11-15,55,312,367,,
Tierra Del Fuego,2022-11-16,55,312,367,,
Tierra Del Fuego,2022-11-17,55,312,367,,
Tierra Del Fuego,2022-11-18,55,312,367,,
Tierra Del Fuego,2022-11-19,55,312,367,,
Tierra Del Fuego,2022-11-20,55,312,367,,
Tierra Del Fuego,2022-11-21,55,312,367,,
Tierra Del Fuego,2022-11-22,55,312,367,,
Tierra Del Fuego,2022-11-23,55,312,367,,
Tierra Del Fuego,2022-11-24,55,312,367,,
Tierra Del Fuego,2022-11-25,55,312,367,,
Tierra Del Fuego,2022-11-26,55,312,367,,
Tierra Del Fuego,2022-11-27,55,312,367,,
Tierra Del Fuego,2022-11-28,55,312,367,,
Tierra Del Fuego,2022-11-29,55,312,367,,
Tierra Del Fuego,2022-11-30,55,312,367,,
Tierra Del Fuego,2022-12-01,55,312,367,,
Tierra Del Fuego,2022-12-02,55,312,367,,
Tierra Del Fuego,2022-12-03,55,312,367,,
Tierra Del Fuego,2022-12-04,55,312,367,,
Tierra Del Fuego,2022-12-05,55,312,367,,
Tierra Del Fuego,2022-12-06,55,312,367,,
Tierra Del Fuego,2022-12-07,55,312,367,,
Tierra Del Fuego,2022-12-08,55,312,367,,
Tierra Del Fuego,2022-12-09,55,312,367,,
Tierra Del Fuego,2022-12-10,55,312,367,,
Tierra Del Fuego,2022-12-11,55,312,367,,
Tierra Del Fuego,2022-12-12,55,312,367,,
Tierra Del Fuego,2022-12-13,55,312,367,,
Tierra Del Fuego,2022-12-14,55,312,367,,
Tierra Del Fuego,2022-12-15,55,312,367,,
Tierra Del Fuego,2022-12-16,55,312,367,,
Tierra Del Fuego,2022-12-17,55,312,367,,
Tierra Del Fuego,2022-12-18,55,312,367,,
Tierra Del Fuego,2022-12-19,55,312,367,,
Tierra Del Fuego,2022-12-20,55,312,367,,
Tierra Del Fuego,2022-12-21,55,312,367,,
Tierra Del Fuego,2022-12-22,55,312,367,,
Tierra Del Fuego,2022-12-23,55,312,367,,
Tierra Del Fuego,2022-12-24,55,312,367,,
Tierra Del Fuego,2022-12-25,55,312,367,,
Tierra Del Fuego,2022-12-26,55,312,367,,
Tierra Del Fuego,2022-12-27,55,312,367,,
Tierra Del Fuego,2022-12-28,55,312,367,,
Tierra Del Fuego,2022-12-29,55,312,367,,
Tierra Del Fuego,2022-12-30,55,312,367,,
Tierra Del Fuego,2022-12-31,55,312,367,,
Tucumán,2022-10-01,263,30,293,,
Tucumán,2022-10-02,263,30,293,,
Tucumán,2022-10-03,263,30,293,,
Tucumán,2022-10-04,263,30,293,,
Tucumán,2022-10-05,263,30,293,,
Tucumán,2022-10-06,263,30,293,,
Tucumán,2022-10-07,263,30,293,,
Tucumán,2022-10-08,263,30,293,,
Tucumán,2022-10-09,263,30,293,,
Tucumán,2022-10-10,263,30,293,,
Tucumán,2022-10-11,263,30,293,,
Tucumán,2022-10-12,263,30,293,,
Tucumán,2022-10-13,263,30,293,,
Tucumán,2022-10-14,263,30,293,,
Tucumán,2022-10-15,263,30,293,,
Tucumán,2022-10-16,263,30,293,,
Tucumán,2022-10-17,263,30,293,,
Tucumán,2022-10-18,263,30,293,,
Tucumán,2022-10-19,263,30,293,,
Tucumán,2022-10-20,263,30,293,,
Tucumán,2022-10-21,263,30,293,,
Tucumán,2022-10-22,263,30,293,,
Tucumán,2022-10-23,263,30,293,,
Tucumán,2022-10-24,263,30,293,,
Tucumán,2022-10-25,263,30,293,,
Tucumán,2022-10-26,263,30,293,,
Tucumán,2022-10-27,263,30,293,,
Tucumán,2022-10-28,263,30,293,,
Tucumán,2022-10-29,263,30,293,,
Tucumán,2022-10-30,263,30,293,,
Tucumán,2022-10-31,263,30,293,,
Tucumán,2022-11-01,263,30,293,,
Tucumán,2022-11-02,263,30,293,,
Tucumán,2022-11-03,263,30,293,,
Tucumán,2022-11-04,263,30,293,,
Tucumán,2022-11-05,263,30,293,,
Tucumán,2022-11-06,263,30,293,,
Tucumán,2022-11-07,263,30,293,,
Tucumán,2022-11-08,263,30,293,,
Tucumán,2022-11-09,263,30,293,,
Tucumán,2022-11-10,263,30,293,,
Tucumán,2022-11-11,263,30,293,,
Tucumán,2022-11-12,263,30,293,,
Tucumán,2022-11-13,263,30,293,,
Tucumán,2022-11-14,263,30,293,,
Tucumán,2022-11-15,263,30,293,,
Tucumán,2022-11-16,263,30,293,,
Tucumán,2022-11-17,263,30,293,,
Tucumán,2022-11-18,263,30,293,,
Tucumán,2022-11-19,263,30,293,,
Tucumán,2022-11-20,263,30,293,,
Tucumán,2022-11-21,263,30,293,,
Tucumán,2022-11-22,263,30,293,,
Tucumán,2022-11-23,263,30,293,,
Tucumán,2022-11-24,263,30,293,,
Tucumán,2022-11-25,263,30,293,,
Tucumán,2022-11-26,263,30,293,,
Tucumán,2022-11-27,263,30,293,,
Tucumán,2022-11-28,263,30,293,,
Tucumán,2022-11-29,263,30,293,,
Tucumán,2022-11-30,263,30,293,,
Tucumán,2022-12-01,263,30,293,,
Tucumán,2022-12-02,263,30,293,,
Tucumán,2022-12-03,263,30,293,,
Tucumán,2022-12-04,263,30,293,,
Tucumán,2022-12-05,263,30,293,,
Tucumán,2022-12-06,263,30,293,,
Tucumán,2022-12-07,263,30,293,,
Tucumán,2022-12-08,263,30,293,,
Tucumán,2022-12-09,263,30,293,,
Tucumán,2022-12-10,263,30,293,,
Tucumán,2022-12-11,263,30,293,,
Tucumán,2022-12-12,263,30,293,,
Tucumán,2022-12-13,263,30,293,,
Tucumán,2022-12-14,263,30,293,,
Tucumán,2022-12-15,263,30,293,,
Tucumán,2022-12-16,263,30,293,,
Tucumán,2022-12-17,263,30,293,,
Tucumán,2022-12-18,263,30,293,,
Tucumán,2022-12-19,263,30,293,,
Tucumán,2022-12-20,263,30,293,,
Tucumán,2022-12-21,263,30,293,,
Tucumán,2022-12-22,263,30,293,,
Tucumán,2022-12-23,263,30,293,,
Tucumán,2022-12-24,263,30,293,,
Tucumán,2022-12-25,263,30,293,,
Tucumán,2022-12-26,263,30,293,,
Tucumán,2022-12-27,263,30,293,,
Tucumán,2022-12-28,263,30,293,,
Tucumán,2022-12-29,263,30,293,,
Tucumán,2022-12-30,263,30,293,,
Tucumán,2022-12-31,263,30,293,,
Buenos Aires,2022-07-01,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-02,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-03,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-04,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-05,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-06,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-07,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-08,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-09,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-10,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-11,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-12,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-13,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-14,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-15,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-16,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-17,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-18,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-19,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-20,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-21,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-22,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-23,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-24,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-25,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-26,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-27,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-28,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-29,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-30,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-07-31,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-01,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-02,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-03,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-04,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-05,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-06,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-07,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-08,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-09,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-10,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-11,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-12,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-13,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-14,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-15,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-16,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-17,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-18,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-19,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-20,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-21,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-22,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-23,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-24,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-25,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-26,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-27,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-28,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-29,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-30,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-08-31,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-01,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-02,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-03,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-04,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-05,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-06,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-07,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-08,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-09,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-10,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-11,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-12,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-13,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-14,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-15,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-16,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-17,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-18,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-19,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-20,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-21,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-22,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-23,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-24,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-25,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-26,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-27,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-28,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-29,5,6,11,-36.6769415180527,-60.5588319815719
Buenos Aires,2022-09-30,5,6,11,-36.6769415180527,-60.5588319815719
Capital Federal,2022-07-01,2,2,4,,
Capital Federal,2022-07-02,2,2,4,,
Capital Federal,2022-07-03,2,2,4,,
Capital Federal,2022-07-04,2,2,4,,
Capital Federal,2022-07-05,2,2,4,,
Capital Federal,2022-07-06,2,2,4,,
Capital Federal,2022-07-07,2,2,4,,
Capital Federal,2022-07-08,2,2,4,,
Capital Federal,2022-07-09,2,2,4,,
Capital Federal,2022-07-10,2,2,4,,
Capital Federal,2022-07-11,2,2,4,,
Capital Federal,2022-07-12,2,2,4,,
Capital Federal,2022-07-13,2,2,4,,
Capital Federal,2022-07-14,2,2,4,,
Capital Federal,2022-07-15,2,2,4,,
Capital Federal,2022-07-16,2,2,4,,
Capital Federal,2022-07-17,2,2,4,,
Capital Federal,2022-07-18,2,2,4,,
Capital Federal,2022-07-19,2,2,4,,
Capital Federal,2022-07-20,2,2,4,,
Capital Federal,2022-07-21,2,2,4,,
Capital Federal,2022-07-22,2,2,4,,
Capital Federal,2022-07-23,2,2,4,,
Capital Federal,2022-07-24,2,2,4,,
Capital Federal,2022-07-25,2,2,4,,
Capital Federal,2022-07-26,2,2,4,,
Capital Federal,2022-07-27,2,2,4,,
Capital Federal,2022-07-28,2,2,4,,
Capital Federal,2022-07-29,2,2,4,,
Capital Federal,2022-07-30,2,2,4,,
Capital Federal,2022-07-31,2,2,4,,
Capital Federal,2022-08-01,2,2,4,,
Capital Federal,2022-08-02,2,2,4,,
Capital Federal,2022-08-03,2,2,4,,
Capital Federal,2022-08-04,2,2,4,,
Capital Federal,2022-08-05,2,2,4,,
Capital Federal,2022-08-06,2,2,4,,
Capital Federal,2022-08-07,2,2,4,,
Capital Federal,2022-08-08,2,2,4,,
Capital Federal,2022-08-09,2,2,4,,
Capital Federal,2022-08-10,2,2,4,,
Capital Federal,2022-08-11,2,2,4,,
Capital Federal,2022-08-12,2,2,4,,
Capital Federal,2022-08-13,2,2,4,,
Capital Federal,2022-08-14,2,2,4,,
Capital Federal,2022-08-15,2,2,4,,
Capital Federal,2022-08-16,2,2,4,,
Capital Federal,2022-08-17,2,2,4,,
Capital Federal,2022-08-18,2,2,4,,
Capital Federal,2022-08-19,2,2,4,,
Capital Federal,2022-08-20,2,2,4,,
Capital Federal,2022-08-21,2,2,4,,
Capital Federal,2022-08-22,2,2,4,,
Capital Federal,2022-08-23,2,2,4,,
Capital Federal,2022-08-24,2,2,4,,
Capital Federal,2022-08-25,2,2,4,,
Capital Federal,2022-08-26,2,2,4,,
Capital Federal,2022-08-27,2,2,4,,
Capital Federal,2022-08-28,2,2,4,,
Capital Federal,2022-08-29,2,2,4,,
Capital Federal,2022-08-30,2,2,4,,
Capital Federal,2022-08-31,2,2,4,,
Capital Federal,2022-09-01,2,2,4,,
Capital Federal,2022-09-02,2,2,4,,
Capital Federal,2022-09-03,2,2,4,,
Capital Federal,2022-09-04,2,2,4,,
Capital Federal,2022-09-05,2,2,4,,
Capital Federal,2022-09-06,2,2,4,,
Capital Federal,2022-09-07,2,2,4,,
Capital Federal,2022-09-08,2,2,4,,
Capital Federal,2022-09-09,2,2,4,,
Capital Federal,2022-09-10,2,2,4,,
Capital Federal,2022-09-11,2,2,4,,
Capital Federal,2022-09-12,2,2,4,,
Capital Federal,2022-09-13,2,2,4,,
Capital Federal,2022-09-14,2,2,4,,
Capital Federal,2022-09-15,2,2,4,,
Capital Federal,2022-09-16,2,2,4,,
Capital Federal,2022-09-17,2,2,4,,
Capital Federal,2022-09-18,2,2,4,,
Capital Federal,2022-09-19,2,2,4,,
Capital Federal,2022-09-20,2,2,4,,
Capital Federal,2022-09-21,2,2,4,,
Capital Federal,2022-09-22,2,2,4,,
Capital Federal,2022-09-23,2,2,4,,
Capital Federal,2022-09-24,2,2,4,,
Capital Federal,2022-09-25,2,2,4,,
Capital Federal,2022-09-26,2,2,4,,
Capital Federal,2022-09-27,2,2,4,,
Capital Federal,2022-09-28,2,2,4,,
Capital Federal,2022-09-29,2,2,4,,
Capital Federal,2022-09-30,2,2,4,,
Catamarca,2022-07-01,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-02,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-03,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-04,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-05,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-06,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-07,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-08,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-09,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-10,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-11,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-12,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-13,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-14,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-15,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-16,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-17,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-18,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-19,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-20,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-21,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-22,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-23,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-24,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-25,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-26,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-27,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-28,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-29,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-30,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-07-31,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-01,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-02,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-03,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-04,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-05,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-06,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-07,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-08,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-09,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-10,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-11,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-12,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-13,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-14,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-15,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-16,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-17,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-18,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-19,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-20,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-21,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-22,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-23,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-24,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-25,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-26,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-27,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-28,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-29,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-30,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-08-31,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-01,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-02,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-03,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-04,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-05,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-06,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-07,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-08,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-09,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-10,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-11,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-12,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-13,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-14,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-15,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-16,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-17,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-18,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-19,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-20,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-21,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-22,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-23,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-24,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-25,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-26,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-27,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-28,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-29,70,1,71,-27.3358332810217,-66.9476824299928
Catamarca,2022-09-30,70,1,71,-27.3358332810217,-66.9476824299928
Chaco,2022-07-01,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-02,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-03,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-04,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-05,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-06,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-07,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-08,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-09,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-10,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-11,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-12,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-13,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-14,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-15,144,5,149,-26.3864309061226,-60.7658307438603
Chaco,2022-07-16,144,5,149,-26.3864309061226,-60.7658307438603
